company,position,location,full_text,details,post_date
Apple,Machine Learning Research Engineer,"Seattle, WA","Machine Learning Research Engineer, Apple, Seattle, WA, Hide job, 10 connections work here, 2 weeks ago","Summary

The VCV Science ML Experience Prototyping Team is seeking research engineers who are passionate about inventing and building the future of user experiences powered by computer vision, graphics, and machine learning. We partner with teams across Apple, incubate innovative research ideas, push the boundaries of realtime on-device implementation, frequently demonstrate our work to executive leadership, and deliver key results as product features that will delight and inspire millions of people every day.


Key Qualifications

Strong Python/C++ skills with ability to rapidly prototype ideas, and refine towards production.


Background in computer vision and machine learning. Be able to adapt existing innovative ML models and train/fine-tune them in novel settings, i.e. with new data domain, or implement on-device.


Familiarity with 3D graphics, geometry and classical CV concepts a plus.


Comfort with data manipulation and data pipelining.


Experience with Swift/Metal/Shaders/CoreML is a plus.


Excellent communication and collaboration skills in a multi-functional setting.


Description

You’ll be working with a team of computer vision and deep learning researchers and engineers to implement world-class algorithms and experiences that work without constraints of what’s possible. As a Machine Learning Research Engineer on this team, you will work rapidly and multi-functionally to understand and implement state of the art techniques, explore capabilities of future hardware and sensors, translate ideas into interactive experience prototypes to guide decision-making, and drive the incubation of those technologies towards product.


Your work will be instrumental in helping Apple to understand and shape upcoming products and technologies that will have significant impact on customers.


Education & Experience

M.S., or Ph.D., or equivalent industry experience in software engineering, computer vision, machine learning or related fields


Role Number: 200443543",2 weeks ago
Apple,Machine Learning Engineer,"Cupertino, CA","Machine Learning Engineer, Apple, Cupertino, CA, Hide job, You have a preferred skill badge, 4 days ago","Summary

The Technology Development Group is looking for help to drive breakthrough developments in deep learning and computer vision problems. We are looking for people with a passion for applying deep learning to help blur the line between real and virtual content. Help us drive augmented reality experiences to the next level by converging on neural network architectures and optimizations. We promise hands-on work in an innovative team and where you will be part of building the next big thing.


To succeed within this role, you should have shown experience in several of the following areas:


Key Qualifications

- Excellent machine learning and/or AI or image processing skills


- Passionate about State-of-the-Art Deep Learning


- Passionate about Augmented Reality


- Proven fundamentals in Machine Learning


- Great interest or background in Computer Vision


- Great interest in optimizing neural networks for running on embedded devices


- Proficiency in Python


- Proficiency in C/C++


- Self-motivated and great teammate


Description

We are the Technology Development Group that is responsible for many of the key algorithms in ARKit and beyond. We are looking for versatile engineers who are passionate about building products for millions of customers around the world. You’ll be working on innovative technology and develop algorithms that enable a high-quality user experience across a range of tentpole use cases and applications. As a part of our team, you will closely collaborate with HW engineers (cameras, silicon, electrical engineering, product design) and other technology development software teams (computer graphics, video engineering, data generation/annotation, drivers/OS). You can make a difference by researching and prototyping novel deformable object tracking algorithms beyond the state of the art and/or by optimizing the performance of real-time algorithms running on Apple silicon.


Apple is an Equal Opportunity Employer that is committed to inclusion and diversity. We also take affirmative action to offer employment and advancement opportunities to all applicants, including minorities, women, protected veterans, and individuals with disabilities. Apple will not discriminate or retaliate against applicants who inquire about, disclose, or discuss their compensation or that of other applicants.


Education & Experience

PhD in Computer Science or similar, alternatively a comparable industry career, with significant experience in state-of-the-art Computer Vision, Machine Learning and/or AI or Pattern Recognition fields.


Role Number: 200441393",4 days ago
Apple,"AIML - Machine Learning Engineer, Health AI","Seattle, WA","AIML - Machine Learning Engineer, Health AI, Apple, Seattle, WA, Hide job, You have a preferred skill badge, Promoted","Summary

We are looking for an applied research scientist with a passion for developing and using machine learning to transform sensing data from the most worn wearables and devices into intelligent health experiences. You will join a close-knit team of highly accomplished and deeply technical research scientists and engineers focused on delivering cutting edge machine learning technologies to the health space.


As a member of this team, you will have the opportunity to use your deep understanding of machine learning, artificial intelligence, and data science to solve challenging technical problems and deliver the next generation of Apple health experiences. You will perform applied research by defining, designing, implementing, and evaluating new machine learning models and algorithms to solve challenging problems involving unique data and objectives. In this role, you will collaborate with highly innovative product teams across Apple, and see projects through to deployment on over 1 billion Apple devices worldwide.


The candidate must have demonstrated expertise working with real data in one of the following core areas:

Recommender systems

-Optimization (with experience in discrete optimization)

-Econometrics

-Multimodal time series analysis


Key Qualifications

Demonstrated interest — via publications or products — in applying machine learning methods to health related problems and data.

Ability to distill vague product experiences into concrete problem definitions.

A demonstrated passion for making methods robust, fair, private, efficient, and scalable.

Skilled in explaining and presenting analyses and machine learning concepts to a broad technical audience.

Proficiency developing machine learning solutions using Python and its associated ecosystem — numpy, pandas, TensorFlow, PyTorch, etc. — or other programming language.

Provide , upon request during the actual interview process, 3–5 strong recommendation letters supporting the above mentioned key qualifications


Description

Your responsibilities include:

Researching, developing, and implementing the most innovative machine learning techniques mentioned under Key Qualifications applied to unique health data and problems.

Actively engaging with the academic community by publishing papers and presenting your work.

Transferring machine learning solutions to data scientists and engineers on product teams.

Providing technical guidance to product teams on the machine learning approaches appropriate for a task.


Education & Experience

PhD in machine learning/data sciences (CS, ECE, Statistics, Operations Research, Math, Economics, or other related fields).


Additional Requirements

2+ years of research experience in academia or industry after the PhD (summer internships could be considered as experience).

Publications in the leading venues for the candidate’s area of expertise from the ones mentioned under Key Qualifications.

Demonstrated abilities in problem formulation, algorithm design, and model building, including statistical analysis and evaluation.

Passion for creating new technologies with high product impact.

Excellent verbal and written communication and presentation skills.

Having recommendation letters both from Academia and industry


Role Number: 200428568",
Apple,"Senior Data Engineer, Ad Platforms","Austin, TX","Senior Data Engineer, Ad Platforms, Apple, Austin, TX, Hide job, You have a preferred skill badge, Promoted","Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
,,,,"Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
,,,,"Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
,,,,"Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
,,,,"Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
,,,,"Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
,,,,"Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
Apple,Deep Learning Engineer - AutoML and Multi-Task Learning,"Seattle, WA","Deep Learning Engineer - AutoML and Multi-Task Learning, Apple, Seattle, WA, $120K/yr - $158K/yr (LinkedIn est.), 206 company alumni work here, Promoted","Summary

At Apple, we work every day to build products that enrich people’s lives! Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.


We are looking for an ambitious and versatile Sr. Software Engineer who will be a key member of our team, delivering data products that solve exciting business problems. Responsibilities range from designing and implementing core stream-processing capabilities, to supporting privacy preserving critical pipelines. You will have the opportunity to define, refine, and refactor approaches, designs, and architectures to meet the data engineering challenges we must solve. You will join a team of world-class data engineers with an appetite for applying leading-edge technologies to deliver extraordinary experiences to our customers. You will play a meaningful role building data products that deliver on Apple's privacy commitments and change the way advertising works with data. You will be a leading voice in our technology strategy and its delivery, developing and mentoring junior members of the team. You will collaborate closely with the business to deliver relevant data and insight to inform our strategy and decisions.


You should have 8+ years experience in data engineering roles, ideally within the ads or media space. You will have an excellent understanding of scalable approaches and thrive working in Agile environments. The ability to be a good standout colleague under tight deadline constraints is key to success!


Key Qualifications

8+ years of industry experience building scalable data pipelines and data platforms

Strong computer science and data engineering fundamentals

Expertise in programming languages such as Python/Java/Scala

Expertise in NoSQL datastores (e.g. Cassandra, Keyspaces, ElastiCache)

Expertise in relational databases and SQL

Expertise in distributed systems and data processing technologies (e.g. Spark, Kafka, Flink)

Experience building and scaling systems on premise and in the cloud

Strong technical skills with proven experience developing, architecting, and supporting scalable data infrastructure

Ability to communicate effectively with multi-functional technical and non-technical teams

Prior experience in advertising industry is a huge plus!


Description

At Ad Platforms, we are building the next generation of privacy-focused advertising capabilities. As a part of the data organization, we work at the cutting edge of data engineering, machine learning, and privacy at Apple's scale. We are constantly developing data products to provide amazing user experiences and to drive value for developers and publishers. We are looking for a Senior Software Engineer to build the future of our real-time stream processing systems. As a part of this team, you will


- Engineer secure and scalable data processing systems across different execution contexts such as real-time, near real-time, and batch using Spark, Hadoop, Kafka, Cassandra and beyond.


- Collaborate with a team of world-class data infrastructure engineers and product managers to apply leading-edge techniques and technologies that process petabytes of realtime streaming events.


- Lead a group of talented data infrastructure engineers and help align the technical direction across the entire Ad Platforms data organization.


You will join and contribute to a culture that emphasizes reliability, resiliency, extensibility, scalability, and productivity. We are one team, nurturing each other’s growth and supporting each other in delivering for our customers and Apple.


Education & Experience

BS/MS in Computer Science, Distributed Systems, Software Engineering, or related field


Role Number: 200430330",
Apple,AI/ML - Machine Learning Engineer - ML Systems Evaluation Engineering,"Cupertino, CA","AI/ML - Machine Learning Engineer - ML Systems Evaluation Engineering, Apple, Cupertino, CA, $135K/yr - $206K/yr (LinkedIn est.), Hide job, 10 connections work here, Promoted","Summary

Would you like to play a part in building the groundbreaking platform, frameworks and metrics that ensure the ML Model quality from a plethora of products at Apple?

Drive the quality of the User Experience, accuracy of ML models, and work with the people who build the machine learning systems that help millions of people get things done. Join the very high impact and rapidly growing Machine Learning and Systems Evaluation Engineering team at Apple!

We are looking for engineers with a passion for using machine learning to create intelligent applications. Be part of a highly accomplished, deeply technical and close-knit team working closely with machine learning systems, you will create tools that are used by millions of people. You will design and implement new algorithms and techniques for working with machine learning models, and collaborate with the most innovative product development teams in the world.

This team builds the replay, simulation and evaluation platform that enables product teams across Apple to develop machine-learning solutions that power amazingly intelligent user experiences. In this role, you will build the tools, infrastructure and enable hill climbing on ML Models running on client / edge devices. This role requires prior experience on developing native frameworks and some familiarity with ML. You will also have the opportunity to engage with exciting new-product teams around Apple, and use your skills to solve challenging technical problems in our next generation products that will delight millions of people.


Key Qualifications

5+ years of professional work experience in software development.

Strong programming and software engineering skills.

Experience building native frameworks on iOS (preferred) or Android.

Experience working with ML pipelines and products.

Experience in Python.

Strong organizational skills and experience working with multiple stakeholders.

Ability to develop long term vision and execute strategies at scale.

PREFERRED:

Knowledge of statistics based testing approaches, ML training pipelines and accuracy improvements of ML systems.

Experience on using ML inference on edge devices.

Experience in fast-paced, agile work environments.

Prior Experience with Objective C and/or Swift.


Description

You will research and develop innovative ML strategies for challenging problems that will affect Siri in future Apple products. You’ll look at the user interactions we want to achieve, propose algorithmic solutions, choose the right datasets and design the optimization metrics for your innovations. You’ll bring these innovations to life by working alongside your software development partners to take them all the way to production. You are self-motivated, excellent problem solver, a go-getter. You are quick to build relationships and work well with change and ambiguity. You have strong programming skills with tried experience crafting, prototyping, and delivering advanced algorithmic solutions.


Education & Experience

BS/MS in Computer Science or related field


Role Number: 200359433",
